 Parton Distribution Table : CTEQ4F3                               
  Ordr, Nfl, lambda        Qmass 1,  2,  3,         4,  5,  6
    2.    3. 0.3850    0.000    0.000    0.200    1.600    5.000  180.000
   NX,  NT,  NfMx
   90   13    3
QINI, QMAX, (QV(I), I =0, NT)
 3.93021E+02 3.04331E+02 2.36284E+02 1.83317E+02 1.43247E+02 1.12359E+02
 8.85421E+01 7.01204E+01 5.58555E+01 4.47968E+01 3.61603E+01 2.94020E+01
 2.40960E+01 1.99019E+01 1.65703E+01 1.39005E+01 1.17498E+01 9.99708E+00
 8.55778E+00 7.36331E+00 6.36365E+00 5.51862E+00 4.80134E+00 4.18125E+00
 3.64861E+00 3.18253E+00 2.77709E+00 2.42165E+00 2.10934E+00 1.83442E+00
 1.59220E+00 1.37872E+00 1.19066E+00 1.02517E+00 8.79737E-01 7.52194E-01
 6.40587E-01 5.43216E-01 4.58452E-01 3.85270E-01 3.21630E-01 2.66890E-01
 2.20007E-01 1.80059E-01 1.46201E-01 1.17680E-01 9.38127E-02 7.39917E-02
 5.76644E-02 4.43186E-02 3.36275E-02 2.50387E-02 1.82848E-02 1.30577E-02
 9.08404E-03 6.12887E-03 3.98489E-03 2.48062E-03 1.45725E-03 7.99884E-04
 4.00382E-04 1.76837E-04 6.51471E-05 1.80655E-05 3.02066E-06 1.56045E-07
 0.00000E+00 2.96766E+05 2.29060E+05 1.74387E+05 1.32745E+05 1.01056E+05
 7.69211E+04 5.85562E+04 4.45706E+04 3.39297E+04 2.58269E+04 1.96625E+04
 1.49688E+04 1.13982E+04 8.67951E+03 6.61142E+03 5.03675E+03 3.83887E+03
 2.92669E+03 2.23270E+03 1.70412E+03 1.30188E+03 9.95397E+02 7.62054E+02
 5.84151E+02 4.48590E+02 3.45144E+02 2.66254E+02 2.05207E+02 1.59300E+02
 1.24123E+02 9.71626E+01 7.64327E+01 6.04767E+01 4.81790E+01 3.86318E+01
 3.12033E+01 2.54044E+01 2.08457E+01 1.72447E+01 1.43740E+01 1.20739E+01
 1.02092E+01 8.68605E+00 7.42863E+00 6.38204E+00 5.50217E+00 4.75957E+00
 4.12125E+00 3.57623E+00 3.10215E+00 2.69226E+00 2.33510E+00 2.02322E+00
 1.75034E+00 1.51138E+00 1.30206E+00 1.11876E+00 9.58418E-01 8.18346E-01
 6.96222E-01 5.89976E-01 4.97824E-01 4.18050E-01 3.49570E-01 2.90355E-01
 2.39713E-01 1.96586E-01 1.60051E-01 1.29265E-01 1.03485E-01 8.20385E-02
 6.43371E-02 4.98484E-02 3.80792E-02 2.87131E-02 2.12400E-02 1.54049E-02
 1.09223E-02 7.54099E-03 5.04712E-03 3.25326E-03 2.00661E-03 1.16695E-03
 6.33572E-04 3.13316E-04 1.36557E-04 4.95519E-05 1.35287E-05 2.24266E-06
 1.18756E-07 0.00000E+00 3.82663E+05 2.94243E+05 2.23026E+05 1.69013E+05
 1.28083E+05 9.70450E+04 7.35305E+04 5.57028E+04 4.21999E+04 3.19649E+04
 2.42145E+04 1.83411E+04 1.38944E+04 1.05252E+04 7.97485E+03 6.04272E+03
 4.58040E+03 3.47259E+03 2.63417E+03 1.99898E+03 1.51822E+03 1.15391E+03
 8.78079E+02 6.68959E+02 5.10518E+02 3.90305E+02 2.99170E+02 2.29060E+02
 1.76653E+02 1.36733E+02 1.06321E+02 8.30770E+01 6.52928E+01 5.16678E+01
 4.11526E+01 3.30186E+01 2.67056E+01 2.17707E+01 1.78941E+01 1.48208E+01
 1.23716E+01 1.03965E+01 8.79186E+00 7.47427E+00 6.38358E+00 5.47165E+00
 4.70633E+00 4.05221E+00 3.49697E+00 3.01683E+00 2.60418E+00 2.24675E+00
 1.93650E+00 1.66667E+00 1.43179E+00 1.22726E+00 1.04920E+00 8.94349E-01
 7.59857E-01 6.43270E-01 5.42421E-01 4.55448E-01 3.80573E-01 3.16660E-01
 2.61701E-01 2.14964E-01 1.75387E-01 1.42051E-01 1.14120E-01 9.08683E-02
 7.16382E-02 5.58626E-02 4.30313E-02 3.26729E-02 2.44835E-02 1.79934E-02
 1.29613E-02 9.12423E-03 6.25202E-03 4.15102E-03 2.65267E-03 1.62120E-03
 9.33375E-04 5.01261E-04 2.44915E-04 1.05342E-04 3.76717E-05 1.01354E-05
 1.66621E-06 9.04480E-08 0.00000E+00 4.89860E+05 3.75318E+05 2.83287E+05
 2.13767E+05 1.61299E+05 1.21674E+05 9.17790E+04 6.92107E+04 5.21905E+04
 3.93463E+04 2.96633E+04 2.23587E+04 1.68539E+04 1.27026E+04 9.57520E+03
 7.21741E+03 5.44166E+03 4.10318E+03 3.09532E+03 2.33573E+03 1.76382E+03
 1.33276E+03 1.00816E+03 7.63419E+02 5.79024E+02 4.39913E+02 3.35060E+02
 2.54869E+02 1.95277E+02 1.50155E+02 1.15982E+02 9.00220E+01 7.02773E+01
 5.52410E+01 4.37052E+01 3.48344E+01 2.79893E+01 2.26692E+01 1.85134E+01
 1.52370E+01 1.26401E+01 1.05574E+01 8.87427E+00 7.49975E+00 6.36809E+00
 5.42711E+00 4.64179E+00 3.97438E+00 3.41110E+00 2.92682E+00 2.51305E+00
 2.15675E+00 1.84930E+00 1.58346E+00 1.35341E+00 1.15425E+00 9.81861E-01
 8.32801E-01 7.04075E-01 5.93119E-01 4.97679E-01 4.15834E-01 3.45758E-01
 2.86272E-01 2.35404E-01 1.92387E-01 1.56164E-01 1.25825E-01 1.00551E-01
 7.96320E-02 6.24330E-02 4.84087E-02 3.70730E-02 2.79786E-02 2.08355E-02
 1.52126E-02 1.08836E-02 7.60681E-03 5.17293E-03 3.40710E-03 2.15856E-03
 1.30714E-03 7.45031E-04 3.95775E-04 1.91065E-04 8.11041E-05 2.85876E-05
 7.58024E-06 1.23526E-06 6.86675E-08 0.00000E+00 6.22605E+05 4.75379E+05
 3.57364E+05 2.68561E+05 2.01797E+05 1.51578E+05 1.13842E+05 8.54709E+04
 6.41634E+04 4.81523E+04 3.61337E+04 2.71071E+04 2.03348E+04 1.52510E+04
 1.14387E+04 8.57817E+03 6.43405E+03 4.82583E+03 3.62083E+03 2.71727E+03
 2.04043E+03 1.53297E+03 1.15285E+03 8.67804E+02 6.54217E+02 4.93979E+02
 3.73889E+02 2.82574E+02 2.15110E+02 1.64328E+02 1.26096E+02 9.72242E+01
 7.53950E+01 5.88711E+01 4.62684E+01 3.66347E+01 2.92437E+01 2.35326E+01
 1.90964E+01 1.56185E+01 1.28769E+01 1.06901E+01 8.93229E+00 7.50460E+00
 6.33548E+00 5.36867E+00 4.56623E+00 3.88807E+00 3.31897E+00 2.83248E+00
 2.41919E+00 2.06538E+00 1.76182E+00 1.50087E+00 1.27634E+00 1.08307E+00
 9.16733E-01 7.73718E-01 6.50906E-01 5.45638E-01 4.55596E-01 3.78807E-01
 3.13418E-01 2.58215E-01 2.11270E-01 1.71790E-01 1.38730E-01 1.11197E-01
 8.83912E-02 6.96237E-02 5.42840E-02 4.18512E-02 3.18643E-02 2.39018E-02
 1.76884E-02 1.28304E-02 9.11647E-03 6.32603E-03 4.26937E-03 2.78940E-03
 1.75200E-03 1.05120E-03 5.93147E-04 3.11671E-04 1.48668E-04 6.22836E-05
 2.16417E-05 5.65650E-06 9.13512E-07 5.19676E-08 0.00000E+00 7.85681E+05
 5.97889E+05 4.47698E+05 3.35109E+05 2.50781E+05 1.87596E+05 1.40301E+05
 1.04886E+05 7.83958E+04 5.85727E+04 4.37546E+04 3.26735E+04 2.43956E+04
 1.82093E+04 1.35909E+04 1.01416E+04 7.56820E+03 5.64721E+03 4.21479E+03
 3.14602E+03 2.34943E+03 1.75526E+03 1.31247E+03 9.82215E+02 7.36072E+02
 5.52421E+02 4.15551E+02 3.12071E+02 2.36056E+02 1.79172E+02 1.36592E+02
 1.04629E+02 8.06036E+01 6.25256E+01 4.88179E+01 3.84016E+01 3.04560E+01
 2.43519E+01 1.96368E+01 1.59610E+01 1.30791E+01 1.07930E+01 8.96509E+00
 7.48849E+00 6.28578E+00 5.29659E+00 4.48004E+00 3.79376E+00 3.22105E+00
 2.73424E+00 2.32302E+00 1.97298E+00 1.67436E+00 1.41912E+00 1.20074E+00
 1.01383E+00 8.53868E-01 7.17103E-01 6.00310E-01 5.00755E-01 4.16071E-01
 3.44248E-01 2.83417E-01 2.32343E-01 1.89147E-01 1.53021E-01 1.22939E-01
 9.80258E-02 7.75070E-02 6.07191E-02 4.70779E-02 3.60885E-02 2.73158E-02
 2.03650E-02 1.49765E-02 1.07919E-02 7.61533E-03 5.24625E-03 3.51370E-03
 2.27716E-03 1.41789E-03 8.42887E-04 4.70831E-04 2.44710E-04 1.15337E-04
 4.76910E-05 1.63380E-05 4.21010E-06 6.73792E-07 3.92067E-08 0.00000E+00
 9.84399E+05 7.46670E+05 5.56963E+05 4.15276E+05 3.09544E+05 2.30622E+05
 1.71772E+05 1.27879E+05 9.51749E+04 7.08019E+04 5.26568E+04 3.91448E+04
 2.90936E+04 2.16148E+04 1.60561E+04 1.19231E+04 8.85360E+03 6.57305E+03
 4.88051E+03 3.62381E+03 2.69173E+03 1.99998E+03 1.48710E+03 1.10656E+03
 8.24426E+02 6.15055E+02 4.59873E+02 3.43205E+02 2.57985E+02 1.94580E+02
 1.47390E+02 1.12173E+02 8.58549E+01 6.61687E+01 5.13276E+01 4.01162E+01
 3.16129E+01 2.51178E+01 2.01285E+01 1.62606E+01 1.32444E+01 1.08647E+01
 8.97206E+00 7.45134E+00 6.21923E+00 5.21129E+00 4.38374E+00 3.69201E+00
 3.11791E+00 2.63265E+00 2.22501E+00 1.87997E+00 1.58727E+00 1.33849E+00
 1.12683E+00 9.46672E-01 7.93351E-01 6.62990E-01 5.52279E-01 4.58427E-01
 3.79031E-01 3.12060E-01 2.55644E-01 2.08535E-01 1.68911E-01 1.35954E-01
 1.08663E-01 8.61887E-02 6.77838E-02 5.28122E-02 4.07184E-02 3.10345E-02
 2.33520E-02 1.73030E-02 1.26444E-02 9.05111E-03 6.34281E-03 4.33790E-03
 2.88310E-03 1.85332E-03 1.14396E-03 6.73741E-04 3.72557E-04 1.91524E-04
 8.91951E-05 3.64037E-05 1.22977E-05 3.12494E-06 4.95632E-07 2.94889E-08
 0.00000E+00 1.22456E+06 9.25873E+05 6.88038E+05 5.11052E+05 3.79456E+05
 2.81595E+05 2.08895E+05 1.54881E+05 1.14792E+05 8.50343E+04 6.29689E+04
 4.66055E+04 3.44835E+04 2.55025E+04 1.88558E+04 1.39359E+04 1.02981E+04
 7.60781E+03 5.62037E+03 4.15174E+03 3.06767E+03 2.26711E+03 1.67650E+03
 1.24053E+03 9.18969E+02 6.81598E+02 5.06607E+02 3.75774E+02 2.80737E+02
 2.10428E+02 1.58392E+02 1.19785E+02 9.10961E+01 6.97619E+01 5.37701E+01
 4.17594E+01 3.27011E+01 2.58214E+01 2.05656E+01 1.65137E+01 1.33707E+01
 1.09043E+01 8.95289E+00 7.39328E+00 6.13624E+00 5.11336E+00 4.27799E+00
 3.58349E+00 3.01020E+00 2.52830E+00 2.12569E+00 1.78681E+00 1.50091E+00
 1.25927E+00 1.05481E+00 8.81754E-01 7.35282E-01 6.11428E-01 5.06817E-01
 4.18621E-01 3.44416E-01 2.82163E-01 2.30003E-01 1.86685E-01 1.50447E-01
 1.20473E-01 9.57910E-02 7.55784E-02 5.91200E-02 4.58092E-02 3.51205E-02
 2.66134E-02 1.99066E-02 1.46590E-02 1.06442E-02 7.56863E-03 5.26703E-03
 3.57586E-03 2.35834E-03 1.50361E-03 9.20007E-04 5.36800E-04 2.93836E-04
 1.49407E-04 6.87544E-05 2.76992E-05 9.22844E-06 2.31298E-06 3.63595E-07
 2.21136E-08 0.00000E+00 1.51240E+06 1.13993E+06 8.43971E+05 6.24525E+05
 4.61940E+05 3.41478E+05 2.52319E+05 1.86328E+05 1.37535E+05 1.01459E+05
 7.48140E+04 5.51343E+04 4.06151E+04 2.99031E+04 2.20088E+04 1.61907E+04
 1.19077E+04 8.75447E+03 6.43560E+03 4.73006E+03 3.47703E+03 2.55617E+03
 1.88014E+03 1.38361E+03 1.01924E+03 7.51663E+02 5.55443E+02 4.09533E+02
 3.04123E+02 2.26572E+02 1.69495E+02 1.27386E+02 9.62719E+01 7.32662E+01
 5.61181E+01 4.33125E+01 3.37081E+01 2.64546E+01 2.09432E+01 1.67173E+01
 1.34565E+01 1.09111E+01 8.90764E+00 7.31475E+00 6.03749E+00 5.00357E+00
 4.16360E+00 3.46897E+00 2.89864E+00 2.42182E+00 2.02562E+00 1.69396E+00
 1.41568E+00 1.18177E+00 9.84930E-01 8.19232E-01 6.79756E-01 5.62461E-01
 4.63927E-01 3.81306E-01 3.12167E-01 2.54478E-01 2.06402E-01 1.66690E-01
 1.33651E-01 1.06474E-01 8.42184E-02 6.60956E-02 5.14231E-02 3.96252E-02
 3.02076E-02 2.27576E-02 1.69209E-02 1.23830E-02 8.93404E-03 6.31003E-03
 4.36042E-03 2.93861E-03 1.92305E-03 1.21603E-03 7.37521E-04 4.26302E-04
 2.30990E-04 1.16169E-04 5.28254E-05 2.10089E-05 6.90436E-06 1.70721E-06
 2.66027E-07 1.65350E-08 0.00000E+00 1.85451E+06 1.39348E+06 1.02793E+06
 7.57843E+05 5.58444E+05 4.11243E+05 3.02689E+05 2.22643E+05 1.63682E+05
 1.20255E+05 8.83055E+04 6.48023E+04 4.75317E+04 3.48423E+04 2.55295E+04
 1.86954E+04 1.36860E+04 1.00143E+04 7.32619E+03 5.35814E+03 3.91892E+03
 2.86626E+03 2.09717E+03 1.53508E+03 1.12465E+03 8.24773E+02 6.06010E+02
 4.44202E+02 3.27932E+02 2.42860E+02 1.80585E+02 1.34899E+02 1.01326E+02
 7.66425E+01 5.83450E+01 4.47577E+01 3.46225E+01 2.70102E+01 2.12570E+01
 1.68691E+01 1.35008E+01 1.08851E+01 8.83671E+00 7.21645E+00 5.92381E+00
 4.88281E+00 4.04145E+00 3.34929E+00 2.78398E+00 2.31388E+00 1.92537E+00
 1.60189E+00 1.33194E+00 1.10626E+00 9.17384E-01 7.59248E-01 6.26858E-01
 5.16124E-01 4.23604E-01 3.46444E-01 2.82223E-01 2.28926E-01 1.84748E-01
 1.48452E-01 1.18421E-01 9.38533E-02 7.38471E-02 5.76473E-02 4.46067E-02
 3.41818E-02 2.59097E-02 1.94056E-02 1.43419E-02 1.04300E-02 7.47661E-03
 5.24504E-03 3.59896E-03 2.40752E-03 1.56324E-03 9.80344E-04 5.89346E-04
 3.37460E-04 1.80997E-04 9.00331E-05 4.04567E-05 1.58848E-05 5.15035E-06
 1.25667E-06 1.94142E-07 1.23291E-08 0.00000E+00 2.25772E+06 1.69133E+06
 1.24314E+06 9.13171E+05 6.70408E+05 4.91840E+05 3.60627E+05 2.64231E+05
 1.93489E+05 1.41585E+05 1.03544E+05 7.56696E+04 5.52681E+04 4.03393E+04
 2.94277E+04 2.14540E+04 1.56340E+04 1.13867E+04 8.29080E+03 6.03441E+03
 4.39181E+03 3.19602E+03 2.32645E+03 1.69401E+03 1.23447E+03 9.00369E+02
 6.57884E+02 4.79468E+02 3.51939E+02 2.59127E+02 1.91547E+02 1.42241E+02
 1.06203E+02 7.98531E+01 6.04260E+01 4.60790E+01 3.54343E+01 2.74824E+01
 2.15037E+01 1.69677E+01 1.35033E+01 1.08266E+01 8.74086E+00 7.09935E+00
 5.79625E+00 4.75212E+00 3.91250E+00 3.22534E+00 2.66700E+00 2.20516E+00
 1.82548E+00 1.51105E+00 1.25005E+00 1.03303E+00 8.52366E-01 7.01924E-01
 5.76653E-01 4.72436E-01 3.85829E-01 3.13987E-01 2.54514E-01 2.05422E-01
 1.64947E-01 1.31873E-01 1.04656E-01 8.25138E-02 6.45830E-02 5.01455E-02
 3.85900E-02 2.94062E-02 2.21622E-02 1.65013E-02 1.21217E-02 8.75995E-03
 6.23881E-03 4.34701E-03 2.96164E-03 1.96646E-03 1.26686E-03 7.87896E-04
 4.69469E-04 2.66290E-04 1.41375E-04 6.95567E-05 3.08877E-05 1.19742E-05
 3.83102E-06 9.22606E-07 1.41336E-07 9.16832E-09 0.00000E+00 2.72901E+06
 2.03829E+06 1.49283E+06 1.09264E+06 7.99232E+05 5.84177E+05 4.26716E+05
 3.11460E+05 2.27187E+05 1.65587E+05 1.20611E+05 8.77829E+04 6.38492E+04
 4.64059E+04 3.37076E+04 2.44668E+04 1.77499E+04 1.28691E+04 9.32669E+03
 6.75634E+03 4.89353E+03 3.54363E+03 2.56655E+03 1.85928E+03 1.34784E+03
 9.77817E+02 7.10604E+02 5.14998E+02 3.75904E+02 2.75205E+02 2.02266E+02
 1.49333E+02 1.10850E+02 8.28632E+01 6.23386E+01 4.72623E+01 3.61351E+01
 2.78664E+01 2.16812E+01 1.70125E+01 1.34643E+01 1.07365E+01 8.62118E+00
 6.96463E+00 5.65601E+00 4.61263E+00 3.77780E+00 3.09801E+00 2.54849E+00
 2.09630E+00 1.72650E+00 1.42187E+00 1.17034E+00 9.62297E-01 7.90037E-01
 6.47357E-01 5.29184E-01 4.31396E-01 3.50566E-01 2.83875E-01 2.28962E-01
 1.83875E-01 1.46901E-01 1.16851E-01 9.22574E-02 7.23590E-02 5.63355E-02
 4.35062E-02 3.32969E-02 2.52303E-02 1.89057E-02 1.39934E-02 1.02169E-02
 7.33672E-03 5.19118E-03 3.59238E-03 2.43008E-03 1.60148E-03 1.02362E-03
 6.31318E-04 3.72839E-04 2.09487E-04 1.10089E-04 5.35734E-05 2.35113E-05
 9.00020E-06 2.84191E-06 6.75655E-07 1.02653E-07 6.80026E-09 0.00000E+00
